GifID,GIF URL,VIEWS,RATING,ULD,ULM,ULY,ULT,TRD,TRM,TRY,TRT,TAGS
1mgPC5uRVeZ12xx8ky,https://giphy.com/gifs/hyperrpg-game-reaction-1mgPC5uRVeZ12xx8ky,26432,g,18,6,2018,23:08:19,1,1,2000,00:00:00,game|happy|reaction|excited|wow|reactions|live|test|mrw|shocked|twitch|amazing|rpg|good|like|internet|awesome|online|yay|nerd|geek|shock|player|joy|dnd|cheers|clapping|clap|great|applause|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|cheer|data|hyper|stream|true|nod|roleplaying|hyper_rpg|content|woo|woah|role playing|rachel|amazed|rogue|improv|interweb|shocking|praise|fantastic|standing|amused|dungeon|cheerful|inc|joyful|conspiracy|impressive|yea|volunteer|roguelike|delighted|entertained|medication|wooo|kudos|analyst|rogue like|incorporated|compliant|subject|wo|roguelike01|standing ovation|woooo|huzzah|ovation|acclaim|slott|rachelslott|rachel slott|GIF|Animated GIF
Wwpb9aMrDPHa7Ca7zQ,https://giphy.com/gifs/hyperrpg-reaction-mrw-perception-check-Wwpb9aMrDPHa7Ca7zQ,26413,g,24,7,2018,22:40:52,1,1,2000,00:00:00,game|reaction|friends|youtube|reactions|live|crazy|mrw|twitch|rpg|internet|online|nerd|geek|dnd|lost|friend|tongue|hyper rpg|it|nerds|d&d|nerdy|geeky|geeks|hyperrpg|out|hyper|stream|roleplaying|hyper_rpg|psycho|role playing|faces|puppet|check|freak|muppets|interweb|puppets|lose|freak out|freaking out|perception|cristina|muppet|freakin|freaking|perception check|lose it|felted friends|vee|lost it|felted|freakin out|cristina vee|cristinavee|fabricated americans|crossed eyes|cross eyes|GIF|Animated GIF
5QQa9uuSHAMgK9aCfb,https://giphy.com/gifs/hyperrpg-game-reaction-5QQa9uuSHAMgK9aCfb,26399,g,18,8,2018,05:52:54,1,1,2000,00:00:00,game|reaction|loop|horror|yes|80s|reactions|mrw|scary|twitch|rpg|good|nerd|okay|geek|dnd|classic|spooky|hyper rpg|nerds|d&d|nerdy|geeky|geeks|yas|hyperrpg|from|terror|hyper|truth|true|nod|agree|roleplaying|hyper_rpg|scott|role playing|fine|si|yep|yasss|yea|ricky|tales|agreed|correct|accurate|affirmative|bloodcurdling|amblin|talesfromtheloop|tales from the loop|bloodcurdling tales from the loop|btfl|concur|rubin|norsemeat|scott rubin|thats true|that is true|GIF|Animated GIF
xT9Igg3TxiAUKPgjEk,https://giphy.com/gifs/hyperrpg-star-wars-hyper-rpg-xT9Igg3TxiAUKPgjEk,26339,pg,30,9,2017,00:22:10,1,1,2000,00:00:00,music|star wars|song|hyper rpg|hyperrpg|matt|pencils and parsecs|hector|navarro|pencilsandparsecs|hector navarro|coop|hectorisfunny|huuurgh|shyguyexpress|matt acevedo|acevedo|GIF|Animated GIF
3ov9jZCaH9Vz2pC0rm,https://giphy.com/gifs/hyperrpg-hyper-rpg-3ov9jZCaH9Vz2pC0rm,26294,pg-13,14,9,2017,17:16:25,1,1,2000,00:00:00,happy|twitch|rpg|nerd|geek|clapping|clap|hyper rpg|nerds|nerdy|geeky|geeks|hyperrpg|hyper|hyper_rpg|merry|gm|game master|cheerful|joyful|ceo|zac|overlord|delighted|dungeon master|glad|zac eubank|hrpg|eubank|ecstatic|zaceubank|arentweclever|ceooverlord|ceo overlord|oversnort|elated|overjoyed|GIF|Animated GIF
xT0xewQKo87D76N1nO,https://giphy.com/gifs/hyperrpg-twitch-hyper-rpg-xT0xewQKo87D76N1nO,26280,g,15,11,2017,00:12:56,1,1,2000,00:00:00,twitch|hyper rpg|jack|hyperrpg|power rangers|library|puns|saban|hyper force|yellow ranger|paul schrier|schrierpaul|paulschrier|dewey decimal system|GIF|Animated GIF
55rPJ5PletTS6QRCFd,https://giphy.com/gifs/hyperrpg-star-wars-pencils-and-parsecs-edge-of-the-empire-55rPJ5PletTS6QRCFd,26208,g,24,7,2018,03:44:16,1,1,2000,00:00:00,game|cute|happy|reaction|dog|animals|star wars|youtube|excited|wow|reactions|live|mrw|jump|star|animal|dogs|shocked|twitch|puppy|rpg|good|adorable|internet|awesome|online|nerd|geek|player|joy|and|empire|great|hyper rpg|pet|nerds|d&d|nerdy|geeky|geeks|hyperrpg|ninja|job|kai|wars|hyper|stream|good job|roleplaying|hyper_rpg|content|emma|joe|woah|awww|doggo|role playing|rebels|doggy|pencils and parsecs|interweb|shocking|fantastic|pup|amused|pnp|cheerful|joyful|impressive|rebellion|excellent|pencilsandparsecs|edge of the empire|scum|eren|pencils|delighted|entertained|villainy|smugglers|parsecs|pnp01|fey|emma fyffe|val|emmafyffe|starr|fyffe|kylara|eren val|joe starr|joestarr187|kylara fey|puppers|alaskan|klee|alaskan klee kai|GIF|Animated GIF
3ov9kbOk2buJnlBDbO,https://giphy.com/gifs/hyperrpg-hyper-rpg-3ov9kbOk2buJnlBDbO,26132,pg-13,14,9,2017,16:57:04,1,1,2000,00:00:00,rpg|hyper rpg|hyperrpg|hrpg|smolder|GIF|Animated GIF
1pAbbSgPGyBCe8W7lM,https://giphy.com/gifs/hyperrpg-reaction-mrw-its-true-1pAbbSgPGyBCe8W7lM,26124,g,22,7,2018,03:14:06,1,1,2000,00:00:00,game|reaction|loop|horror|80s|reactions|mrw|scary|twitch|rpg|nerd|geek|dnd|classic|spooky|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|from|terror|hyper|truth|true|roleplaying|hyper_rpg|scott|role playing|facts|ricky|tales|fact|honest|bloodcurdling|amblin|talesfromtheloop|tales from the loop|btfl|bloodcurdling tales from the loop|rubin|its true|norsemeat|scott rubin|that did happen|GIF|Animated GIF
l1JLMr6Zw7CvfHT5S,https://giphy.com/gifs/hyperrpg-jack-intro-l1JLMr6Zw7CvfHT5S,26118,g,31,10,2017,20:30:58,1,1,2000,00:00:00,hyper rpg|jack|hyperrpg|intro|power rangers|eddie|chloe|game master|saban|hyperforce|marv|vesper|peter sudarso|malika lim|strawburry17|petersadrian|cristina vee|hello_malika|paul schrier|blacknerd|cristinavee|meghan camarena|schrierpaul|paulschrier|andre black nerd|GIF|Animated GIF
APDFlaP8poxD9DV1PM,https://giphy.com/gifs/hyperrpg-game-reaction-APDFlaP8poxD9DV1PM,26062,g,21,5,2018,23:16:52,1,1,2000,00:00:00,game|reaction|no|wtf|what|reactions|beer|mrw|confused|twitch|nope|rpg|drunk|nerd|geek|team|dnd|hyper rpg|alcohol|nerds|d&d|nerdy|idk|geeky|unicorn|geeks|chris|hyperrpg|frustrated|shrug|i|hyper|no way|roleplaying|hyper_rpg|never|role playing|wut|know|dont|maybe|booze|frustration|confusion|i dont know|trivia|dazed|frown|negative|shrugging|flustered|puzzled|hops|sorta|baffled|no idea|bewildered|onesie|kigurumi|absolutely not|befuddled|nix|fluster|not at all|negatory|nauh|trivial|triviahops|chris bramante|amontiock|bramante|team unicorn|teamunicorn|mayb|GIF|Animated GIF
xT9IgLZfqGkcgUenPW,https://giphy.com/gifs/hyperrpg-hyper-rpg-xT9IgLZfqGkcgUenPW,25853,g,2,10,2017,17:34:52,1,1,2000,00:00:00,reactions|rpg|hyper rpg|hyperrpg|hrpg|oregon trail|sally jordan|sillyjupiter|oregon trail rpg|GIF|Animated GIF
3ohzUb8B1cW1y7mRCU,https://giphy.com/gifs/hyperrpg-star-wars-twitch-3ohzUb8B1cW1y7mRCU,25810,pg-13,3,11,2017,22:38:03,1,1,2000,00:00:00,reaction|star wars|sad|twitch|fuck|rpg|tired|hyper rpg|hyperrpg|depressed|pencils and parsecs|pencilsandparsecs|edge of the empire|coop|shyguyexpress|matt acevedo|GIF|Animated GIF
3o752nJYtA5QMp5ckg,https://giphy.com/gifs/hyperrpg-star-wars-twitch-3o752nJYtA5QMp5ckg,25799,g,3,1,2018,23:42:47,1,1,2000,00:00:00,no|star wars|twitch|rpg|hyper rpg|hyper_rpg|violence|pencils and parsecs|pnp|knee|kym canon|edge of empire|kymcanon|aio|no means no|GIF|Animated GIF
xULW8xCn2ZSLwZ7rhu,https://giphy.com/gifs/hyperrpg-twitch-hyper-rpg-xULW8xCn2ZSLwZ7rhu,25673,g,20,1,2018,19:58:21,1,1,2000,00:00:00,fun|twitch|rpg|hyper rpg|hyperrpg|hyper_rpg|dfa|phrase|battletech|death from above|deathfromabove|catch phrase|tamanamop|tammy nguyen|GIF|Animated GIF
1xmBAXgCHruieY8Ops,https://giphy.com/gifs/hyperrpg-game-reaction-1xmBAXgCHruieY8Ops,25653,g,20,4,2018,02:15:15,1,1,2000,00:00:00,game|reaction|angry|reactions|live|mad|twitch|rpg|like|internet|online|upset|nerd|geek|dnd|gross|hyper rpg|nerds|d&d|nerdy|santa|geeky|geeks|rage|hyperrpg|hate|data|hyper|stream|not|roleplaying|hyper_rpg|role playing|want|pissed|do|rogue|disgusted|improv|disgust|interweb|do not want|eww|dungeon|inc|conspiracy|furious|cruz|volunteer|dislike|roguelike|bitter|offended|medication|analyst|groaning|rogue like|incorporated|compliant|outraged|roguelike01|enraged|heated|irritable|groan|santacruz|janelsantacruz|janel|janel santa cruz|GIF|Animated GIF
3ov9jLqNNI15PuMAb6,https://giphy.com/gifs/hyperrpg-dance-comics-3ov9jLqNNI15PuMAb6,25650,g,28,9,2017,15:11:25,1,1,2000,00:00:00,dance|rpg|comics|hyper rpg|hyperrpg|shimmy|dani|comic books|comic book|wacky|vanquished|valiant|hrpg|noa|dani fernandez|msdanifernandez|valiant comics|GIF|Animated GIF
35J4exD8v8iWgFW36C,https://giphy.com/gifs/hyperrpg-game-love-35J4exD8v8iWgFW36C,25629,g,13,8,2018,23:13:27,1,1,2000,00:00:00,game|love|cute|reaction|loop|horror|hot|yes|80s|reactions|heart|mrw|scary|twitch|beautiful|rpg|good|like|adorable|ok|look|nerd|okay|geek|rose|dnd|classic|sunglasses|glasses|camera|spooky|hyper rpg|nerds|d&d|nerdy|crush|handsome|geeky|geeks|yas|hyperrpg|from|dating|flirt|date|flirting|terror|hyper|true|stare|nod|agree|roleplaying|hyper_rpg|awww|role playing|loving|fine|on|in love|si|luv|yep|alright|affection|emily|ellie|yasss|yea|meta|tales|agreed|hart|charm|hawt|crushing|turned|aroused|emily rose|devotion|commodore|affectionate|affirmative|turned on|wuv|swipe right|sunglass|bloodcurdling|amblin|tales from the loop|talesfromtheloop|jacobson|btfl|bloodcurdling tales from the loop|frankly|concur|fourth wall|frankly_emily|franklyemily|emily jacobson|aight|4th wall|you rang|4thwall|fourthwall|look into camera|lower sunglasses|lower glasses|GIF|Animated GIF
SGjzSqRhmsxugLuduM,https://giphy.com/gifs/hyperrpg-game-cute-SGjzSqRhmsxugLuduM,25615,g,10,8,2018,04:41:19,1,1,2000,00:00:00,game|cute|reaction|meme|hot|reactions|live|mrw|drink|memes|twitch|beautiful|rpg|like|adorable|internet|online|drinking|nerd|me|geek|dnd|hyper rpg|it|nerds|d&d|nerdy|crush|handsome|with|geeky|geeks|deal with it|hyperrpg|dating|flirt|date|data|flirting|hyper|stream|roleplaying|hyper_rpg|bro|proud|come|awww|role playing|at|deal|eyebrows|on|in love|rogue|confident|improv|interweb|dungeon|inc|conspiracy|eyebrow|sip|volunteer|roguelike|come at me bro|bold|satisfied|oh really|cocky|porg|medication|charm|come at me|analyst|rogue like|incorporated|compliant|beverage|hawt|crushing|sipping|turned|roguelike01|brah|sips tea|aroused|brendan|porgs|turned on|swipe right|self-assured|Sips|gloat|gloating|sip tea|ohreally|raise eyebrow|milove|brendan milove|brendanmilove|tea sips|GIF|Animated GIF
xUOwGj0eklhelSBHvW,https://giphy.com/gifs/hyperrpg-twitch-hyper-rpg-xUOwGj0eklhelSBHvW,25482,g,27,1,2018,01:51:45,1,1,2000,00:00:00,reaction|no|twitch|nope|rpg|action|dnd|hyper rpg|hyperrpg|nah|hyper_rpg|chunk|perception check|shakes head|felted friends|chunkerrific|made by annamberg1|GIF|Animated GIF
554SNyIaRopDOSG4bW,https://giphy.com/gifs/hyperrpg-game-reaction-554SNyIaRopDOSG4bW,25463,g,10,7,2018,01:48:28,1,1,2000,00:00:00,game|reaction|meme|star wars|youtube|reactions|live|mrw|star|scared|memes|twitch|rpg|internet|online|nerd|geek|player|and|empire|quote|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|fear|nervous|wars|hyper|quotes|stream|roleplaying|hyper_rpg|emma|solo|role playing|rebels|han solo|afraid|pencils and parsecs|interweb|pnp|anxious|concerned|rebellion|terrified|pencilsandparsecs|edge of the empire|scum|pencils|han|villainy|smugglers|parsecs|pnp01|fey|emma fyffe|emmafyffe|tense|fearful|fyffe|panicked|kylara|timid|kylara fey|bad feeling|i have a bad feeling about this|badfeeling|i have a bad feeling|GIF|Animated GIF
vxNoyRsNyvwDqB6SRk,https://giphy.com/gifs/hyperrpg-game-funny-vxNoyRsNyvwDqB6SRk,25441,r,24,3,2018,17:57:41,1,1,2000,00:00:00,game|funny|cute|reaction|comedy|hot|reactions|live|test|twitch|beautiful|rpg|like|action|adorable|internet|online|nerd|geek|silly|player|dnd|hyper rpg|hilarious|nerds|d&d|nerdy|handsome|geeky|geeks|hyperrpg|dating|flirt|drive|date|data|hyper|stream|roleplaying|hyper_rpg|ryan|role playing|on|rogue|improv|interweb|dungeon|inc|conspiracy|shorts|volunteer|roguelike|hump|actions|humping|medication|charm|thrust|analyst|rogue like|incorporated|compliant|hawt|subject|turned|inappropriate|roguelike01|hyper drive|hyperdrive|aroused|turned on|thrusting|jorts|ryry|ryan schapals|ryanschapals|jort|schapals|GIF|Animated GIF
2eqzTraZCXZFW3JnkL,https://giphy.com/gifs/hyperrpg-game-reaction-2eqzTraZCXZFW3JnkL,25438,g,23,5,2018,06:42:40,1,1,2000,00:00:00,game|reaction|star wars|youtube|reactions|live|mrw|star|scared|shocked|twitch|surprise|rpg|internet|online|nerd|geek|shock|scream|surprised|and|lost|empire|hyper rpg|it|nerds|d&d|nerdy|geeky|geeks|hyperrpg|out|fear|screaming|nervous|wars|hyper|dan|stream|roleplaying|hyper_rpg|yelling|role playing|rebels|ah|freak|yell|afraid|stressed|pencils and parsecs|interweb|pnp|anxious|concerned|ahh|lose|freak out|rebellion|terrified|pencilsandparsecs|ahhh|edge of the empire|freaking out|scum|pencils|villainy|smugglers|parsecs|pnp01|startled|howl|casey|freakin|tense|fearful|freaking|panicked|timid|dan casey|lose it|screech|lost it|shriek|freakin out|wail|wailing|shrieking|wilhelm screamly|dancasey|wilhelm scream|GIF|Animated GIF
l1J9yzpFZzYobozRK,https://giphy.com/gifs/hyperrpg-star-wars-hyper-rpg-l1J9yzpFZzYobozRK,25420,pg,7,10,2017,00:05:06,1,1,2000,00:00:00,star wars|hyper rpg|hyperrpg|pencils and parsecs|pencilsandparsecs|hector navarro|hectorisfunny|huuurgh|did someone die|GIF|Animated GIF
1jZ3yJxjXJIizr0nmZ,https://giphy.com/gifs/hyperrpg-reaction-happy-1jZ3yJxjXJIizr0nmZ,25319,g,18,3,2018,03:57:17,1,1,2000,00:00:00,happy|reaction|excited|reactions|shocked|twitch|rpg|good|awesome|yay|nerd|geek|joy|great|hyper rpg|nerds|nerdy|geeky|geeks|hyperrpg|job|hyper|good job|hyper_rpg|content|500|shocking|fantastic|amused|cheerful|joyful|impressive|delighted|entertained|million|milestone|GIF|Animated GIF
3mJpZ4Ir8rxUlGGQZL,https://giphy.com/gifs/hyperrpg-game-reaction-3mJpZ4Ir8rxUlGGQZL,25271,g,29,4,2018,08:01:25,1,1,2000,00:00:00,game|reaction|wtf|what|reactions|omg|beer|confused|shocked|twitch|surprise|rpg|drunk|nerd|geek|surprised|team|dnd|rabbit|hyper rpg|alcohol|nerds|d&d|nerdy|geeky|geeks|hyperrpg|frustrated|drive|hyper|roleplaying|hyper_rpg|ryan|role playing|wut|omfg|booze|frustration|confusion|trivia|dazed|startled|flustered|puzzled|hops|oh my gosh|baffled|bewildered|onesie|hyper drive|hyperdrive|kigurumi|befuddled|fluster|trivial|zomg|triviahops|jorts|team rabbit|teamrabbit|ryry|ryan schapals|ryanschapals|schapals|lauraqq|lauraes|GIF|Animated GIF
l2RYF5qAiFqAfpmElq,https://giphy.com/gifs/hyperrpg-game-reaction-l2RYF5qAiFqAfpmElq,25198,g,19,6,2018,01:40:49,1,1,2000,00:00:00,game|reaction|meme|wtf|what|reactions|mrw|confused|memes|twitch|nope|rpg|nerd|geek|big|dnd|please|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|frustrated|drive|western|hyper|f|west|roleplaying|hyper_rpg|role playing|wut|come on|deal|try|cowboys|again|old west|frustration|confusion|nicole|dazed|repeat|not impressed|try again|flustered|puzzled|baffled|bewildered|hyper drive|hyperdrive|befuddled|bfd|fluster|not at all|negatory|nauh|big fing deal|westernrpg|villela|itchybrained|nicole villela|GIF|Animated GIF
OQ659krGbFUOGeWJLl,https://giphy.com/gifs/hyperrpg-game-reaction-OQ659krGbFUOGeWJLl,25173,g,25,6,2018,03:40:56,1,1,2000,00:00:00,game|happy|reaction|smile|horror|excited|reactions|mrw|creepy|scary|twitch|zombie|rpg|a|zombies|nerd|geek|joy|dnd|the|smiling|evil|spooky|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|terror|hyper|roleplaying|hyper_rpg|content|role playing|ten|10|gm|candles|grin|amused|game master|cheerful|joyful|spoopy|delighted|entertained|volume|grinning|dungeon master|anthology|sinister|10 candles|10candles|tencandles|mischievous|devious|markeia mccarty|mccarty|markeiamccarty|markeia|affected|volume a|the affected|GIF|Animated GIF
3ohhwgCMbqPAYLj3eU,https://giphy.com/gifs/hyperrpg-star-wars-hyper-rpg-3ohhwgCMbqPAYLj3eU,25145,pg,7,10,2017,00:00:53,1,1,2000,00:00:00,reaction|star wars|hyper rpg|pencils and parsecs|suspicious|pencilsandparsecs|oh really|paranoid|kym canon|kymcanon|aio|GIF|Animated GIF
xT9IgfFAuqJZnZJdLy,https://giphy.com/gifs/hyperrpg-hyper-rpg-xT9IgfFAuqJZnZJdLy,25076,g,2,10,2017,17:34:47,1,1,2000,00:00:00,reactions|rpg|hyper rpg|hyperrpg|hrpg|oregon trail|sally jordan|sillyjupiter|oregon trail rpg|GIF|Animated GIF
9MIKaeRr1ohDZGOGTf,https://giphy.com/gifs/hyperrpg-game-omg-9MIKaeRr1ohDZGOGTf,25062,g,27,6,2018,03:10:13,1,1,2000,00:00:00,game|omg|twitch|rpg|nerd|geek|rose|dnd|glasses|hyper rpg|nerds|d&d|nerdy|geeky|geeks|oops|hyperrpg|hyper|roleplaying|hyper_rpg|see|role playing|scooby doo|emily|blind|scooby|scooby-doo|emily rose|velma|doo|jacobson|frankly|frankly_emily|franklyemily|ooops|emily jacobson|can't see|blinded|velma dinkley|jinkies|dinkley|GIF|Animated GIF
l378kMNqQWs5I4RxK,https://giphy.com/gifs/hyperrpg-hyper-rpg-l378kMNqQWs5I4RxK,25021,pg,5,10,2017,19:37:52,1,1,2000,00:00:00,what|confused|rpg|hyper rpg|huh|hyperrpg|wut|jay|vanquished|valiant|hrpg|jonny cruz|valiant comics|jonnycruzzz|GIF|Animated GIF
pyvIHeB1oJt5pgDM3X,https://giphy.com/gifs/hyperrpg-game-cute-pyvIHeB1oJt5pgDM3X,24982,g,8,8,2018,01:39:38,1,1,2000,00:00:00,game|cute|reaction|dog|animals|star wars|youtube|reactions|live|mrw|star|animal|dogs|twitch|puppy|rpg|adorable|internet|online|nerd|geek|player|and|empire|kissing|hyper rpg|pet|nerds|d&d|nerdy|geeky|geeks|hyperrpg|pets|ninja|kisses|kai|wars|hyper|stream|roleplaying|hyper_rpg|awww|doggo|role playing|rebels|smooch|doggy|pencils and parsecs|interweb|pup|pnp|canon|rebellion|pencilsandparsecs|edge of the empire|scum|pencils|villainy|smugglers|parsecs|pnp01|cuddles|kym canon|kymcanon|aio|aio corvica|puppers|kym|corvica|alaskan|klee|alaskan klee kai|smoochies|GIF|Animated GIF
X96nproUXx80qW8hDw,https://giphy.com/gifs/hyperrpg-game-love-X96nproUXx80qW8hDw,24956,g,3,5,2018,05:25:38,1,1,2000,00:00:00,game|love|star wars|youtube|live|star|twitch|rpg|internet|online|look|nerd|geek|player|and|empire|hyper rpg|nerds|d&d|nerdy|crush|lovely|geeky|geeks|hyperrpg|wars|hyper|stream|roleplaying|hyper_rpg|joe|role playing|rebels|looks|pencils and parsecs|interweb|pnp|rebellion|pencilsandparsecs|edge of the empire|scum|eren|pencils|villainy|smugglers|parsecs|pnp01|val|starr|eren val|joe starr|joestarr187|lovey dovey|look at you|looks at you|get you someone|GIF|Animated GIF
8mb9xeuPr4y1d2KGcp,https://giphy.com/gifs/hyperrpg-game-reaction-8mb9xeuPr4y1d2KGcp,24917,g,24,4,2018,05:17:31,1,1,2000,00:00:00,game|happy|reaction|excited|wow|reactions|omg|live|shocked|twitch|amazing|rpg|good|internet|awesome|online|power|nerd|geek|shock|oh|react|joy|and|dnd|great|go|nerds|d&d|nerdy|my|geeky|geeks|hyperrpg|paper|job|hyper|dice|stream|tabletop|good job|roll|die|roleplaying|content|power rangers|woah|rolling|role playing|master|force|gm|dm|streaming|amazed|omfg|pen|interweb|rangers|shocking|fantastic|amused|dungeon|cheerful|joyful|impressive|delighted|entertained|ranger|dungeon master|saban|lim|go go|hyperforce|hyper force|roleplayer|dungeonmaster|pen and paper|goodness|sabans|gamemaster|zomg|malika lim|oh my goodness|malika|hello_malika|hellomalika|GIF|Animated GIF
l378gIzuJL563JfZS,https://giphy.com/gifs/hyperrpg-hyper-rpg-l378gIzuJL563JfZS,24890,pg-13,14,9,2017,17:09:37,1,1,2000,00:00:00,game|cute|youtube|live|twitch|rpg|internet|online|nerd|geek|bear|the|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|of|hyper|stream|roleplaying|hyper_rpg|role playing|interweb|zoe|fur|masters|cub|disguise|hrpg|zombie orpheus|motm|metaverse|masters of the metaverse|fur sure|pelt|maggie ferguson|fer sure|waggstaffe|fo sure|she-bear|GIF|Animated GIF
7zuyZYdttWIZxCc3hw,https://giphy.com/gifs/hyperrpg-game-reaction-7zuyZYdttWIZxCc3hw,24657,g,5,5,2018,05:53:31,1,1,2000,00:00:00,game|reaction|horror|sad|reactions|crying|scary|twitch|rpg|cry|nerd|geek|dnd|classic|lost|spooky|hyper rpg|it|nerds|d&d|nerdy|geeky|geeks|hyperrpg|out|tears|drive|terror|of|hyper|theatre|roleplaying|hyper_rpg|role playing|jones|camp|freak|improv|tear|sobbing|lose|freak out|freaking out|tales|heartbroken|sob|sorrow|ripley|melancholy|freakin|hyper drive|hyperdrive|freaking|laurie|somber|bloodcurdling|lose it|oldie|sad panda|lost it|tearful|freakin out|bctt|bloodcurdling tales of terror|ripleyimprov|ripley improv|theatre camp massacre|theatre camp|laurie jones|lauriemichellej|GIF|Animated GIF
xUPGcmAsCeRuj8Kmgo,https://giphy.com/gifs/hyperrpg-wink-come-on-xUPGcmAsCeRuj8Kmgo,24619,g,21,6,2017,23:57:55,1,1,2000,00:00:00,wink|hyper rpg|come on|shadowrun|corpsins|jakidash|failed wink|GIF|Animated GIF
1ahH6wp3wD2jcBhx7j,https://giphy.com/gifs/hyperrpg-game-reaction-1ahH6wp3wD2jcBhx7j,24599,g,1,7,2018,18:34:26,1,1,2000,00:00:00,game|reaction|loop|horror|80s|reactions|mrw|scary|twitch|rpg|nerd|geek|dnd|classic|thank you|you|thanks|spooky|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|from|terror|hyper|roleplaying|hyper_rpg|role playing|greetings|appreciation|greeting|gm|praise|cameron|thank|rice|tales|gratitude|appreciate|bloodcurdling|amblin|talesfromtheloop|tales from the loop|btfl|bloodcurdling tales from the loop|thank you very much|cameron rice|jurassicalien|GIF|Animated GIF
3ohc0YVjO0ijIjHqXS,https://giphy.com/gifs/hyperrpg-twitch-hyper-rpg-3ohc0YVjO0ijIjHqXS,24482,g,20,1,2018,20:50:16,1,1,2000,00:00:00,reaction|no|twitch|nope|rpg|dnd|stop|hyper rpg|hyperrpg|nah|hyper_rpg|quiet|shh|chunk|perception check|felted friends|chunkerrific|stawp|ambulartastic|made by josavin|amber reeder|GIF|Animated GIF
RkHB8oyEihOQqVaUXD,https://giphy.com/gifs/hyperrpg-game-reaction-RkHB8oyEihOQqVaUXD,24419,g,19,6,2018,01:37:58,1,1,2000,00:00:00,game|happy|reaction|meme|smile|excited|reactions|mrw|memes|twitch|rpg|wink|nerd|geek|joy|dnd|smiling|hyper rpg|sassy|nerds|d&d|nerdy|geeky|geeks|hyperrpg|blink|drive|western|hyper|west|roleplaying|hyper_rpg|content|role playing|attitude|sass|blinking|kelly|cowboys|old west|grin|winking|amused|cheerful|joyful|cheeky|delighted|entertained|get it|grinning|hyper drive|hyperdrive|tude|winks|nugent|kellynugee|blinks|kelly nugent|westernrpg|GIF|Animated GIF
3ohs88czRYHBABVzUs,https://giphy.com/gifs/hyperrpg-star-wars-twitch-3ohs88czRYHBABVzUs,24407,g,1,12,2017,22:33:30,1,1,2000,00:00:00,reaction|star wars|cool|twitch|great|hyper rpg|hyperrpg|gm|pencils and parsecs|pnp|pencilsandparsecs|emma fyffe|emmafyffe|edge of empire|go with it|GIF|Animated GIF
xUNd9OB8SetiBlJQRi,https://giphy.com/gifs/hyperrpg-star-wars-action-xUNd9OB8SetiBlJQRi,24379,g,31,1,2018,05:23:50,1,1,2000,00:00:00,star wars|twitch|rpg|action|selfie|hyper rpg|hyperrpg|break|hyper_rpg|pose|pencils and parsecs|pnp|meta|pencilsandparsecs|edge of the empire|hector navarro|hectorisfunny|huuurgh|fourth wall|4th wall|look mom|GIF|Animated GIF
